,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25
12,1,-0.21276939655136615,-0.6202679569363192,1.0483379584487051,1.3196248342554595,-4.409595658628412,1.6798607787588606,-0.3573164999978674,-1.4475484976463968,-1.4404718808443124,0.6696371407349365,0.6269787629057385,-0.13065298635787356,1.1741932478736747,-2.0708006037193747,1.9520625974858545,-2.294194156298902,-1.0454993174200402,1.975178737735645,1.8764816549347194,0.6355533959645842,3.2943499078231095,-0.9286131802308671,0.11329007011274231,0.08029234888970974,-3.2966504869070024
13,1,0.06115108904409851,1.8146721364560765,-1.5216070516841336,2.875462219956118,-1.0149472020630563,0.5065734787965657,-0.9169855518425788,-1.2251362216893367,-2.2999303332482968,-1.1124609828589043,3.733496678044283,-3.462011558112927,-0.2837573561431149,0.41389842589358783,0.40585540501354855,0.8526263971399809,-0.48592381808424345,1.8366940056361623,-1.2083291119489146,2.301540026570032,0.5002026649482069,2.514380033755208,-0.0897020491105322,1.0391251331459042,-0.5601767677610054
14,0,0.2743491867077222,0.2853736365668541,-0.3647753165273204,1.9603055246687202,-0.2923026728269216,-5.823353599048603,0.2416531877976195,-1.4238676629834732,-0.4513700822412633,-4.504764957628915,0.03188939132097682,0.4893145765037029,1.869752664084844,-4.141778114904458,-5.323433697098011,4.911548605059791,-4.1239205890861355,0.8797859655001111,0.30969437087486046,-0.9297566335368211,-1.2995813890162018,-1.1930240302473059,-0.4068726007532938,0.14648950161427735,-1.819452995549684
15,1,-1.1802442609624504,1.4470744462896268,-0.004017563029026491,0.7238674649018292,0.3751373066582061,1.9547465585543302,-0.33239758849555767,-1.9067372219174104,-2.9155015808066262,-4.102296563039859,-0.5600846331766737,-2.6541951517788855,1.7312299217690879,2.725443822089375,0.41091392673645033,5.35337831440752,-1.5754266026957207,4.808067755822727,-0.6958872899250568,1.012003545587097,-0.2877861941541172,-0.22396066534016754,1.2093390931726051,-0.30989622809255934,-1.1240239470812234
16,0,0.12074043707448126,-0.9495296649942851,-0.44580493215173755,5.420799845522287,-3.816480821733361,-5.714114918470339,1.6487477667549493,0.9656603879735578,0.8407940016197687,-0.4420065487081216,0.8272558649578879,0.04199235439568963,-0.29682399621286915,3.571744336405326,-3.46979490797125,2.6624445670400734,-0.19358609728357953,-1.1887664738540404,1.2873475654728317,-1.4200602767150374,-1.3070086849759037,-0.41719626635607376,1.5259525088223642,0.9108312681450141,-2.4166748269967386
17,1,-0.6577951022276439,-0.42748874966236705,1.5211599012203323,0.6086072887501458,2.6510505677023666,1.4040637090385575,0.3466978436465671,0.7802844258859053,-0.9489792719078062,-2.6712101400419157,3.4267473792585657,-4.7139446907726015,0.11707375223202872,3.0853529170373046,0.7174589243900419,-0.8560726105799751,-2.1368382104701973,-1.229582668880615,0.4745189083778474,0.13421217664251575,2.360388230380078,-0.46966592402891805,-0.7235968972570272,-0.7001265791439778,1.0995870424272678
18,1,1.7578450442925122,-3.359007574784784,-0.7401815980830657,2.2319856385586507,-0.3987870607729087,1.0646350853723023,0.1963681665570587,-0.16077414015867855,1.6343694544178708,-4.397093522124243,1.2493284130629356,-2.860351561713474,0.48636877843762893,-1.0538592941416542,1.116298593237218,-0.5867217103361048,-3.8501272093678134,2.5602027636998956,-0.3471820622804894,2.9962928540786797,8.033884690757596,-1.6752797314204195,-1.2307775404494294,-0.15429494623206721,-1.6240389770039914
19,0,-0.3189072608649144,-4.221197151708015,1.6202566941916285,-0.10725159424156758,-3.71051805094856,2.7372593589259346,-0.6700654965692137,1.61737474748715,-2.884268671322775,-1.7581272774007353,-2.448651423500292,-2.194995585301693,-2.457830602773194,-4.197383797431604,-1.6027538237835661,7.443589861936696,-0.865451944537532,-2.2637853727136377,1.0099144092577461,7.4858628601367005,2.09069352641927,-0.8532062808553669,0.7084888012475274,0.6692014391505927,-3.0108694436035424
20,2,-0.8702201237573791,-1.357681289007839,-0.904745464206734,-1.4099027980075847,-7.987793325966996e-05,-2.0310184387912558,-0.7014770469078413,2.113562577902409,1.6032853772390654,-0.5058175816387033,0.7732613956117983,5.112017061623702,1.2147000076891932,-1.8189659890115564,-2.984545913545878,1.17899619216479,6.714001487351819,-5.407023789410653,-0.17363978340079103,-0.6733703997195036,1.5282964944632256,-1.5640080354422237,-0.45265474499226344,0.7900086056881004,2.754736601232779
21,0,0.26953097697111195,0.8604682883874907,0.276769546259581,1.571689773621011,-4.306370702859255,-2.5938344899304693,0.714355049252718,0.6476651435453331,0.39510077866621673,-2.835224455819036,-3.7193755005397153,-1.6065307530021113,0.6962462047646486,-0.5330000813433072,-1.1420314213657077,5.053102305374026,2.860943752453664,-1.669035576374452,-0.3971579631584945,1.7156019791316917,0.3025533304267485,0.6928497421673495,0.36410517786727814,0.8109221553241595,-0.39397045586891766
22,2,-0.6629394202718664,-1.4443378383976784,-1.6798082529854101,1.9791329534196784,-1.8175357191237373,-1.140203167125232,-0.392190246987269,1.4891741701649328,3.2411951162764128,2.8408757944355916,2.5451761569005806,2.5253219430129072,-0.6575067903018339,-5.940758411914075,0.12420086801725275,-2.759879484065965,0.5156326848236505,-6.617028633285114,-0.9981926785858778,0.6205333512613388,0.6753585705225581,-0.39927355959710276,-0.9222233476913734,-0.13994379450716088,0.5268219850150025
23,1,-2.2357841558297644,-2.445919346410354,-0.6106157749663714,-1.952712707984317,-4.80057461787597,4.293604558978679,-1.3082946778456228,0.28001441649222203,-2.1503096033306397,1.4674777239729546,-2.0826917385785926,3.2491947922343134,0.17228192120323907,0.6208326588055698,3.5916202777468103,-0.13449811506627438,-2.505875112332713,-1.3349652890135282,-0.5944544228572228,-0.4533446180417434,-0.43910352566212907,-0.9667204720329617,0.8664009604076245,-1.0439763966114097,-4.299484379105484
24,1,0.9640000156228486,1.1770828552621295,-0.011763852267020952,5.500483800499224,-1.594255686545524,1.5923396593841053,0.057040919454467875,-0.08795124810399294,-4.514246928708642,1.541930292651501,1.069062054168642,0.5507318863846998,0.6991126307298063,-2.50039220743255,1.3719102498437885,4.290222807283875,-3.9338195791045645,-0.29799241761690676,0.863422270581184,3.0180320397962266,1.2658280162428737,0.8396208679228543,-1.4134561159309356,1.2199251910643,-2.43994204178058
25,2,0.6023018167495833,3.728864193172199,0.20999666511618248,1.730510828243243,-0.13934322586963818,-2.2134732649663107,0.2809058783487721,-2.329182336969357,1.6085701970271946,-2.1035517103502923,0.9090633559495515,0.7165564384600364,-0.5748660383055806,1.1840272135420031,-0.39459176709124366,0.3382382741384474,2.186114960294907,0.32342882056548905,0.9360547746021851,0.0037941918421795784,-0.8816549012985974,-1.1377584274209818,1.0914388807312694,1.742183526052153,3.6600610464004135
26,2,-0.889836923336711,2.0476667189961724,-1.026133011445123,-3.682789422672044,-3.3410240183441746,1.702265784675935,1.808707194946184,-1.4562313601008523,1.279745156773746,-0.8129915915633427,-0.019166854971957553,-2.3152992635758514,0.4549577690445218,1.1362760139007175,0.32861451032343425,2.4484056230285995,0.10617062020139292,-8.464779232402938,-1.118701475494171,-0.7856880420370963,3.0105297160577806,-0.43151138027692604,-1.191693022949302,-0.0871308407512224,4.299202943245713
27,2,0.24932538176607572,-2.750008829094929,-1.3645353669420335,-3.83837496839527,1.378943658479425,0.8493190979174806,-0.34545807510797666,-0.10263703985395803,2.9677847745240515,2.2747766729568024,1.1447201393685396,2.790800271887543,0.000516668560582273,-1.6068485570129325,-4.060747867882059,0.7563491153864995,3.1086810468882247,-5.574439855700161,-0.9295196807455252,2.7529254534543557,-1.4737490098134591,0.5285912938568035,1.1427564857578518,2.1536958271962585,0.2819622538680877
28,2,0.2705016411547823,0.13250438168601122,-0.5905980577738318,1.180730676461038,-3.1148177148893614,-0.7491826826951992,0.07377964856195626,-1.381522369761537,0.17263302344037182,-1.8974469780734222,-3.779562556277965,3.616571666953082,0.5176049028914628,3.0083511526209517,-1.0397497813458847,-1.5143231133367883,-1.8400198268924643,-1.8330774481144265,2.2226430761483424,-5.289850908886024,0.8520994613971867,-1.3418617205479038,-0.7881593829858096,-1.289007194619734,-0.320739293759169
29,0,1.003543494814615,-0.09725639099341818,-0.2253408828165717,3.765653561386814,0.9702517766206268,1.0203272166008623,0.7566359920754481,-0.08615352885507835,3.5556446838069387,-3.556736801496804,0.01348245156669195,-5.136268083943001,-1.1154849511653726,-2.6722758269423683,1.5985348471062149,-2.052776938808746,-2.5388699106076413,-3.771253033047357,0.2801920451489666,-2.832961602969402,3.050108444759657,1.5956755366358244,0.3978481866374932,-0.002816514382473323,1.2026081664385215
30,2,1.4254295957900533,0.21545514442461958,0.2556003062663475,1.8648333880501444,-4.899513342894751,-1.601610087904307,0.4730353263043442,-0.38483571896894175,0.6694227054136986,0.6083188872847566,1.434132210719283,0.7835015871387941,-0.13427927394763473,1.2832717105121616,-2.2608048775255773,1.1538818804730804,0.15931290990821104,-7.052648184568499,-1.1163198584254004,-0.8806401724933276,1.3446466181775572,2.5109555156002803,-0.6319187069214334,-0.15458250293304363,3.0866947556510342
31,0,-1.22159050973421,1.6188246629273002,-1.1341440573580228,2.783829291698416,-3.4283201787325495,0.500184402254524,1.0354062959926111,0.8251396659594422,4.4655410128244855,-0.9671643725409308,-1.2751455697859122,-1.6225846001813338,0.8088959871185195,3.2699998316067305,-0.9870564788970696,0.7141784270164936,1.383239193680513,0.5847603044105948,-0.5457248109427317,-1.348082033512719,-0.1829517163903642,0.1294558682235294,1.2653242066440622,1.666548579934057,-3.580565534780814
32,2,-0.5647700915916285,0.21295790512220839,-0.27699823392541056,2.858358367538582,2.47033170671869,-1.522418037181211,0.7204634188337427,-1.2804443555436746,-3.106346013038285,-1.69230018939344,-2.3878250286481775,-1.3241896869912737,0.23630678236482003,0.6711106839971693,-2.1836710502565704,-1.0609788893993293,-0.3488870938878669,-4.92241961674509,-1.596103527569786,-5.462614450745393,0.5993609366423155,-0.2658111994961073,0.9209981801029854,0.42793033697563454,1.4684734309196896
33,0,1.3727371450748822,-2.615404875024718,-1.277265542972432,2.155466537965314,-1.5799075152986264,0.5288143308903043,2.164004432042526,0.77047463384932,-3.3602730234603793,0.45794124372087286,-4.640261626395521,0.8612395632102935,1.5533008174875733,-0.7052074703324246,-3.5646788760069295,1.4305991229783936,-2.2849792533294444,1.1885595269912637,-0.1685927201952254,-2.6570559753738237,-0.7344315235088864,0.5949955445789185,1.6995185674884836,0.7919593680022279,0.6459872217059534
34,1,0.970326755227584,-2.421564475070507,-2.2999181993832485,-6.561754457020172,-1.402664378197715,1.3611112097226845,1.5899101338651023,0.6321480642889623,-7.481135779847301,-0.9026442289967221,0.58084329461398,-4.79534816158165,1.8411849804877127,2.526511022736431,-2.0370060010345177,-2.087274793398625,-0.47882101999311477,1.86391000607099,-0.7639846558306217,-0.5148003456840712,-0.4681892910452913,0.8229474269400285,0.3685287575538131,1.1014132824302763,-0.9398532155525775
35,1,-0.7798918234653773,1.6440436380713837,-1.2640195075086507,-2.5707593347630175,-2.115534071933422,1.590389068669297,1.1900995181097256,-0.7304276904234511,0.38832212627712426,0.9268028446295903,2.211615797679924,-1.111092321539661,-0.9654196105222886,0.014315907651300669,-4.1562082219775105,-1.2223182372508499,2.221217495704363,0.9352276605721287,0.5075311001585664,-5.498973923951445,2.8622872226180274,0.22346291617244363,-0.5905987961517313,1.1326130793919063,-1.4954105815168721
36,2,-0.902181891690858,0.9006381732874204,-0.2970714690677042,0.8119914954901221,-2.627568176686958,-0.7248867989860174,-0.5948054315360867,-0.7090215183975269,2.8565059692575945,-3.338941172976308,2.3217998531980544,-0.6698108361033225,0.26379726869165376,-0.7607586385372113,0.7553491099646131,-4.840662916910626,-1.3952187241410265,-0.677865385012061,0.4660939740278578,-0.6438007029200491,-1.740648505501686,0.5260464374916508,-0.4163325262326615,-0.050738671636931604,-0.23629755935258986
37,0,-0.6096723199176535,2.3348593203621797,-0.5299028760348435,0.38708966611382567,-0.42989553761101706,-0.7365690263871295,0.25078142993245134,1.708069289190237,1.7090925166264617,-2.608790642017246,2.3658793558309843,5.643303940701079,-0.08999134345362772,0.7116911705997063,2.6782790217867727,-2.4673402843258168,-1.6120926637214086,-2.1040227368486852,-0.38286995765798415,-3.073873036241212,5.136542867872917,-0.1857582111707254,2.4792600758981322,1.1209759939275952,-2.6987570946524504
38,1,0.6747401907317042,3.2701218616994314,1.303168206335816,1.9787047491152805,-1.6242770549237648,-0.12997598094294213,-0.39128044980191046,0.4077299394143571,1.2239454425656264,-3.7222037708791222,0.9071521405993453,-1.6557428627911983,0.8931100346830921,-0.6800698830268973,-1.8508028723669614,-0.06871532936586042,5.757988277622748,-1.8404431118463807,1.2044023296186679,0.19217908867581293,2.2590732606237798,-1.8990322790351877,0.2593952220541104,-0.1591336641938463,0.6097308731588843
39,0,0.8613932773240603,1.1258673237227912,1.485620764034997,0.16698428971177162,-3.12245911609701,2.0866514079528944,-0.37390282799977936,2.1071175659274037,0.4339251525809623,-1.1451374019409033,-1.9146029141504646,-0.3946511251049588,-0.23653583639724243,-0.9761954261150231,0.376138567879708,-3.543105867940941,-0.8458345414200968,-6.015661431771038,2.4262846902443593,0.47798159431111353,1.7844048431322297,-0.5360892306111891,-0.5741277928467071,1.9885521454890358,1.4365442150773844
40,1,0.4008363223921705,-0.4993807075549287,0.6339872432871274,-1.475349642152425,1.3841061717911303,0.8999648327336164,-1.7503855396118135,-0.21586619283593614,1.9083089332586756,-0.19734354547521202,1.9609048509786395,0.7441856411146391,-0.5581628858054829,-1.4567381780519373,0.12137688857295062,-2.8565745308596404,4.31274320020675,-0.8339038712081452,0.8858310143496774,0.20378811922717124,0.5237359402702425,1.2033843131540933,-1.6631117750333777,-0.5192794514033772,0.7409539922761111
41,0,-0.5230376803085096,0.7754202944972678,-0.30217228131944807,-0.08636009453671253,-0.08740810579051414,0.4421141498187501,-1.2250853001466095,0.13295195038138274,-0.7560717844507194,-2.8743606333767096,-2.0669383607020424,0.3762174631893319,0.5444688005420236,-3.385268557267807,-0.32737155606203827,0.6546355777609981,0.7037759537586633,0.23216316260580375,0.6275796471562668,-0.01091789939974494,3.0655467368515628,1.3657059928045336,0.1902775473726729,-1.5613707510029327,-1.2539944300596675
42,1,0.030429769887677524,0.6080648015684466,0.9143747839826293,0.9743084971825388,1.5877916689349751,4.468823602774295,1.3019980214232016,0.2625539788022194,-1.161961609298981,-0.6913514718734187,2.9460329770821367,-1.7937314380936875,1.3259753373134193,1.2018836975280582,3.8595632492044762,1.4091192034771522,-2.794310698234082,2.7069376693332345,-0.2054971872203538,2.787810297251023,1.7217070208700362,-0.3494038496541747,-1.2459739451406266,0.6399467575950349,0.6953718701691401
43,0,0.07948309606071773,-2.350437605181431,-0.7343657177374315,-1.0828148157168553,-3.3622596119564188,-1.119922324864499,1.7240160901002854,0.3141485722258518,1.5716424399995264,-1.5707899598198882,2.974704774316978,-3.9507772963458385,-0.1753419449664074,-0.4824679917019462,4.202684219731596,4.5314265715038395,6.176087680956472,-7.034699970421124,-0.8095211955750369,0.6199444377891411,-1.2780242839352085,-0.7525308638489678,-0.23294964092686551,1.4309585239347216,-7.222110234301882
44,0,0.15684960736400863,3.446836870036956,0.1533981303566334,0.7306848348231673,-1.1866238390210078,-0.6957965584217517,0.5931490319132101,1.1302599796898685,1.4971619437744885,-0.2765269867534905,1.11636569594144,3.0875290685908174,-0.9971244094442183,1.1784607691465576,-2.8315611138218717,-0.8445694717877459,-0.7837018624182478,-2.5135546657551333,0.7414983833132192,2.178314279321259,1.2517971076457113,0.6074208789841173,0.5803726482512985,0.24795787193236027,-4.142872476118896
45,2,-1.0462186143289707,-4.998217036856481,1.101995080770419,2.993781085981461,-0.5718555460997385,0.11934380117096158,0.33703455206429733,-2.1560551478981966,0.4469172472775408,-4.36470378491441,1.333576985776157,-1.0161561753847452,0.3803736002294348,0.05715944180446489,-2.8798558949756994,-1.0508476877718282,-0.07422580909934026,-2.1925274175719047,1.6105788074296354,0.19230022140406403,-1.7623580258994753,-2.001887877886289,0.5400057324709989,-0.05406222370786898,0.15597182137750734
46,1,-0.9727799723092324,2.4215280494942824,-0.8394462403837039,1.313065743261732,-1.5298112962257044,-0.3572880518524407,0.6584829028948486,-2.0863654328915278,3.0732407000322413,-0.29625425174542663,-0.49641277094011704,-0.991810576368768,-0.048193740265888074,2.154919765021099,-1.788544424358219,2.5367762891544516,1.539406913807148,1.8284280464720313,-0.4993886521845783,-0.43036637908487607,5.167001522336197,-0.9068748967012935,-0.3059068456173888,0.6255399093952347,-0.6313160586068011
47,0,-0.2532670854907455,0.315008487547897,0.1594332124091391,-1.6273111737669157,0.563334071094134,0.9857032884578051,-1.986029392478927,1.110957941406146,-5.262118560712854,-1.2545440767348741,-2.7642572525261335,1.0299655993672288,-1.7690240771328607,-2.3546013231792657,2.2905520597818896,0.8812121701230213,1.7009263990200236,1.8787841749897711,-1.4553168476426304,-0.8670700051818448,0.6527756826774861,0.014844904350225535,-1.596890248263116,0.9040146427283537,3.0368147619882637
48,0,0.2056200252352955,0.2939818674749869,-2.075049698004163,0.055413399617637055,-1.8819973661721376,-5.020333639216978,-0.7121004165224527,1.382864189017692,-1.4232229573468924,-1.0543313906082241,0.6825258338291199,-3.697914824928055,0.7107304110090032,1.395037877139261,-0.40066676381989297,0.75106223171633,3.533963668627104,-3.2429835777449827,0.8419033712684604,0.3079439750353704,3.471480977035399,-1.273068307989434,-0.189054352422561,0.6957083550821456,-2.2592272567598806
49,0,0.8156737358008633,-3.068348959656904,0.19838822520911203,1.1545136786652734,0.02845718153385937,2.778023890372328,0.17028460267902812,-0.8429341648793307,-1.2740849675970418,0.3043447540174494,-4.182512051006116,0.6264519752823124,0.20047475106722348,-1.679525776967845,-0.0934482593314345,-0.2637676588199006,0.18357908073931686,-0.7197751641154367,-0.815568817784397,-2.4780380253999508,2.040300527756581,-0.804202392955578,0.12851713262602596,1.1871690299446076,-0.0910865176247557
50,0,1.054415953309019,-0.68533318918164,-0.11692803336652341,2.864746626594146,-2.4549170211518176,-4.065742750244232,-1.635876151373524,0.26006039752085536,1.8509565560314178,-1.1406073491716873,-0.423823768084887,0.46542956676448577,0.33179484690117067,-0.4987202473016429,1.6654645086177609,-1.705327624687277,-0.8096729616710893,1.3015192708963874,-0.24647292795034506,-1.6664671852846682,0.8795872517360753,0.5359446291653049,0.5596755016136519,0.018434423196427158,1.1210852990388758
51,1,0.8397613899671434,2.457605871776506,-1.1120904707502706,-1.0903375126226167,-2.031321596121978,1.5678269192015382,-1.047540809697643,-0.9420481220351379,-0.9224901934853885,-0.5383489725179319,-2.0468641977522775,-2.3292922124773807,-0.8692288532945578,-0.41059256302639147,2.3550616167481153,-4.241272401886337,-0.46029151645196953,3.336579122436892,0.37721368678455525,0.1580365434581731,-1.648409714603698,0.5528607544918411,0.5005955220451851,-1.0841778256634271,1.5431048976150326
52,0,-0.30447359893668924,2.2198461761523602,0.928033054048419,2.446525610628784,0.3190560883754744,0.1925378991775714,-0.03677737121075392,1.0609162139634012,3.156744641987268,0.343630898174173,-1.3959287506865254,3.3437492128982838,0.9352041441465164,-0.5878534737099458,2.993135182150841,-2.0669400823272936,-3.2079272264447445,0.018654737361956247,-0.11602174796009168,-3.416947750826855,1.9175054100040243,-2.3888400859814025,0.8060417380270323,0.24811698563562415,2.640025550830297
53,0,0.5382215753655728,-0.1082460646845663,-0.04884850973047561,1.5652556295093474,-3.051679698995331,2.1549195256284333,-0.0577470373145306,2.067407355280974,-0.5772322037594745,-0.3571223381888029,-0.3593084626313018,4.005802688067097,0.35952486954288676,0.8810458570573372,4.843457154602376,0.34959228102157336,1.25977044310275,1.12015570869137,-0.47224739135758553,1.2300417778895225,-0.4649997485593158,0.24412502591804144,0.9356879209618894,0.40183437122519616,2.1331431658992344
54,2,0.9587637398262039,2.0851604036961287,0.5238117883952429,3.8036114963576075,5.012621996723223,-1.2345590859079718,-0.46515833918687666,0.18646168436047378,-2.8541837043975664,-0.14984084329774536,3.9667600711118483,-0.09616489501996126,-0.6218131345100465,-0.5233971953235724,-0.6036011848317094,-4.9980531250465905,-2.488085904341158,-0.7040178135478149,-0.14905138564551065,-3.9699588259405902,3.06805720456808,-1.748456065976754,0.5155527234299664,0.213522921699607,0.22897908526747981
55,0,-1.8984912142675223,0.476997844342254,0.20417276020000485,-0.7510545302210746,-6.778120665454116,-0.1101211577548927,0.44039942706081503,0.4981986420294343,1.2823102811244211,-2.4962655972713095,0.4385563226470598,2.8977399437988276,1.106405057077561,3.659819662179392,-0.03752010464293862,0.37354611507287194,0.43720057689836145,-1.586557657029357,2.867273802571026,1.9319134937289082,0.8257681775360012,0.33875874400050177,-1.9951642761472264,0.24605640258796932,0.23432857528763743
56,1,1.466724415904655,0.2893731295749248,-0.05900015460867947,-2.4933323877918423,-0.8347777683324372,-0.14757000268597928,1.0200651891444876,2.858955686976477,-2.837091622385835,1.6281130542315787,-0.7229682142415382,0.9338304447639733,0.764610462654213,-0.008809155954812437,0.23626520832842504,-2.8708659432948127,1.2822342719709536,-0.9799162043438826,-0.7084775503682852,-0.8068794551841812,2.690842746733062,-0.7606657246676237,1.2119771309509682,0.43737370604375503,-2.204027710431325
57,0,0.8519676944303148,-0.48350125482362194,0.6101654362795175,-2.7553112289408066,-2.936024758704161,-0.049014213471176044,0.08761693920427703,-0.18004775787639285,-3.7316057994151235,-3.4570138464928624,2.2159262290888795,-1.9071747594240795,0.39654801532521244,0.9255328289652412,-0.4558393907296191,1.9811872021386514,1.9878243440428258,-4.279523053379943,0.6584823174087652,-0.6998269573234374,0.8428990110313311,1.76409233745217,0.8245238106325391,-0.3411671982999849,-2.7136304697545435
